"","country","ccode","year","Capacity","demo","lnpop","lngdp","polity2"
"5858","Tajikistan",702,2008,-1.40286934375763,0,9.0972261428833,7.30002593994141,-0.300000011920929
"5859","Tajikistan",702,2009,-1.06700992584229,0,9.17289447784424,7.30701351165771,-0.300000011920929
"5860","Kyrgyzstan",703,1991,-2.09726595878601,0,8.40155792236328,8.09193325042725,-0.300000011920929
"5861","Kyrgyzstan",703,1992,-0.649338662624359,0,8.41049861907959,7.93307971954346,-0.300000011920929
"5862","Kyrgyzstan",703,1993,-0.00517754536122084,0,8.40804767608643,7.76599311828613,-0.300000011920929
"5863","Kyrgyzstan",703,1994,-0.138229548931122,0,8.40603828430176,7.54221343994141,-0.300000011920929
"5864","Kyrgyzstan",703,1995,-0.400917530059814,0,8.41516017913818,7.4764723777771,-0.300000011920929
"5865","Kyrgyzstan",703,1996,-0.532936096191406,0,8.42879867553711,7.53101634979248,-0.300000011920929
"5866","Kyrgyzstan",703,1997,-0.440115481615067,0,8.44160747528076,7.61085271835327,-0.300000011920929
"5867","Kyrgyzstan",703,1998,-0.382631838321686,0,8.44333171844482,7.61775970458984,-0.300000011920929
"5868","Kyrgyzstan",703,1999,-0.6334068775177,0,8.44891452789307,7.64012336730957,-0.300000011920929
"5869","Kyrgyzstan",703,2000,-0.194593638181686,0,8.45531749725342,7.68109893798828,-0.300000011920929
"5870","Kyrgyzstan",703,2001,-0.197292000055313,0,8.45531749725342,7.72267770767212,-0.300000011920929
"5871","Kyrgyzstan",703,2002,-0.622355103492737,0,8.45531749725342,7.71110105514526,-0.300000011920929
"5872","Kyrgyzstan",703,2003,-0.632976293563843,0,8.45531749725342,7.76387119293213,-0.300000011920929
"5873","Kyrgyzstan",703,2004,-0.875828444957733,0,8.45531749725342,7.8192343711853,-0.300000011920929
"5874","Kyrgyzstan",703,2005,-1.13332068920135,0,8.45658111572266,7.80425119400024,0.300000011920929
"5875","Kyrgyzstan",703,2006,-0.822578966617584,0,8.45846748352051,7.82204389572144,0.400000005960464
"5876","Kyrgyzstan",703,2007,-0.73459529876709,0,8.4600133895874,7.89020824432373,0.300000011920929
"5877","Kyrgyzstan",703,2008,-0.39385586977005,0,8.46090602874756,7.89950323104858,0.300000011920929
"5878","Kyrgyzstan",703,2009,-0.448497623205185,0,8.46140193939209,7.86610412597656,0.100000001490116
"5879","Uzbekistan",704,1991,-1.98100686073303,0,9.94573211669922,8.32675838470459,-0.899999976158142
"5880","Uzbekistan",704,1992,-1.46487414836884,0,9.96932220458984,8.18311786651611,-0.899999976158142
"5881","Uzbekistan",704,1993,-1.45396590232849,0,9.99209308624268,8.13622570037842,-0.899999976158142
"5882","Uzbekistan",704,1994,-0.717371702194214,0,10.0115795135498,8.06148719787598,-0.899999976158142
"5883","Uzbekistan",704,1995,-0.648477494716644,0,10.0297241210938,8.0323600769043,-0.899999976158142
"5884","Uzbekistan",704,1996,-0.587477385997772,0,10.0489292144775,8.02943325042725,-0.899999976158142
"5885","Uzbekistan",704,1997,-0.483848959207535,0,10.0718793869019,8.06211757659912,-0.899999976158142
"5886","Uzbekistan",704,1998,-0.515712559223175,0,10.0679416656494,8.0891752243042,-0.899999976158142
"5887","Uzbekistan",704,1999,-0.550733804702759,0,10.0834312438965,8.11731243133545,-0.899999976158142
"5888","Uzbekistan",704,2000,-0.189713627099991,0,10.0990133285522,8.14293575286865,-0.899999976158142
"5889","Uzbekistan",704,2001,-0.228480994701385,0,10.0990953445435,8.17385768890381,-0.899999976158142
"5890","Uzbekistan",704,2002,-0.192426338791847,0,10.0991773605347,8.20248222351074,-0.899999976158142
"5891","Uzbekistan",704,2003,-0.175690785050392,0,10.0992603302002,8.23403453826904,-0.899999976158142
"5892","Uzbekistan",704,2004,-1.1298760175705,0,10.0993423461914,8.2975435256958,-0.899999976158142
"5893","Uzbekistan",704,2005,-1.22388792037964,0,10.1045761108398,8.35490989685059,-0.899999976158142
"5894","Uzbekistan",704,2006,-1.14681243896484,0,10.1075086593628,8.41538238525391,-0.899999976158142
"5895","Uzbekistan",704,2007,-1.13633477687836,0,10.108868598938,8.49596977233887,-0.899999976158142
"5896","Uzbekistan",704,2008,-0.973428666591644,0,10.1106481552124,8.57108592987061,-0.899999976158142
"5897","Uzbekistan",704,2009,-0.868077874183655,0,10.1122283935547,8.65291976928711,-0.899999976158142
"5898","Kazakhstan",705,1991,-2.20634841918945,0,9.70820236206055,8.7940673828125,-0.300000011920929
"5899","Kazakhstan",705,1992,-0.0413470193743706,0,9.71226692199707,8.73729228973389,-0.300000011920929
"5900","Kazakhstan",705,1993,-0.691392838954926,0,9.7099027633667,8.64628982543945,-0.300000011920929
"5901","Kazakhstan",705,1994,-0.947880387306213,0,9.69879722595215,8.52813339233398,-0.300000011920929
"5902","Kazakhstan",705,1995,-0.670437514781952,0,9.68452262878418,8.46146869659424,-0.400000005960464
"5903","Kazakhstan",705,1996,-0.805355429649353,0,9.67545700073242,8.47803688049316,-0.400000005960464
"5904","Kazakhstan",705,1997,-0.373646885156631,0,9.7310962677002,8.5085563659668,-0.400000005960464
"5905","Kazakhstan",705,1998,-0.441278070211411,0,9.70014667510986,8.50471591949463,-0.400000005960464
"5906","Kazakhstan",705,1999,-0.276750028133392,0,9.69707775115967,8.54208087921143,-0.400000005960464
"5907","Kazakhstan",705,2000,0.258486449718475,0,9.69424724578857,8.63905715942383,-0.400000005960464
"5908","Kazakhstan",705,2001,0.360392510890961,0,9.69412326812744,8.76436614990234,-0.400000005960464
"5909","Kazakhstan",705,2002,0.472919762134552,0,9.69400024414062,8.85623359680176,-0.600000023841858
"5910","Kazakhstan",705,2003,0.496458619832993,0,9.69387722015381,8.94311428070068,-0.600000023841858
"5911","Kazakhstan",705,2004,0.632955312728882,0,9.69375324249268,9.0296573638916,-0.600000023841858
"5912","Kazakhstan",705,2005,0.688644826412201,0,9.70065402984619,9.11943054199219,-0.600000023841858
"5913","Kazakhstan",705,2006,0.535929262638092,0,9.69894123077393,9.21801090240479,-0.600000023841858
"5914","Kazakhstan",705,2007,0.62405651807785,0,9.69725799560547,9.29981517791748,-0.600000023841858
"5915","Kazakhstan",705,2008,0.680176615715027,0,9.69623851776123,9.36941719055176,-0.600000023841858
"5916","Kazakhstan",705,2009,0.655776560306549,0,9.69752407073975,9.43029022216797,-0.600000023841858
"5917","China",710,1960,-0.274740606546402,0,13.3961896896362,6.4952654838562,-0.800000011920929
"5918","China",710,1961,-0.373316764831543,0,13.4141263961792,6.31535816192627,-0.800000011920929
"5919","China",710,1962,-0.312862068414688,0,13.4333095550537,6.30991840362549,-0.800000011920929
"5920","China",710,1963,-0.419447213411331,0,13.4538993835449,6.38012266159058,-0.800000011920929
"5921","China",710,1964,-0.329666256904602,0,13.4760341644287,6.46925020217896,-0.800000011920929
"5922","China",710,1965,-0.321872860193253,0,13.4996919631958,6.55393362045288,-0.800000011920929
"5923","China",710,1966,-0.247570440173149,0,13.5248308181763,6.6147255897522,-0.899999976158142
"5924","China",710,1967,-0.245116084814072,0,13.551118850708,6.56103086471558,-0.899999976158142
"5925","China",710,1968,-0.0803870856761932,0,13.577898979187,6.51471281051636,-0.899999976158142
"5926","China",710,1969,-0.0769423767924309,0,13.6043815612793,6.56948137283325,-0.800000011920929
"5927","China",710,1970,-0.00876578688621521,0,13.6299953460693,6.65672636032104,-0.800000011920929
"5928","China",710,1971,-0.0401987843215466,0,13.6546611785889,6.67834234237671,-0.800000011920929
"5929","China",710,1972,-0.0765117853879929,0,13.6783781051636,6.6821084022522,-0.800000011920929
"5930","China",710,1973,0.0156342554837465,0,13.7008094787598,6.73101806640625,-0.800000011920929
"5931","China",710,1974,0.0968720465898514,0,13.721604347229,6.7274317741394,-0.800000011920929
"5932","China",710,1975,-0.135933071374893,0,13.7405815124512,6.7696418762207,-0.800000011920929
"5933","China",710,1976,-0.263186454772949,0,13.7576627731323,6.74875974655151,-0.699999988079071
"5934","China",710,1977,-0.2987100481987,0,13.773060798645,6.79570579528809,-0.699999988079071
"5935","China",710,1978,-0.188579753041267,0,13.7872543334961,6.8855094909668,-0.699999988079071
"5936","China",710,1979,-0.137798950076103,0,13.8008718490601,6.94601392745972,-0.699999988079071
"5937","China",710,1980,-0.138660132884979,0,13.8143882751465,6.96696710586548,-0.699999988079071
"5938","China",710,1981,-0.0997635945677757,0,13.827844619751,7.01211547851562,-0.699999988079071
"5939","China",710,1982,-0.181288436055183,0,13.8412075042725,7.07834148406982,-0.699999988079071
"5940","China",710,1983,-0.149568378925323,0,13.8547325134277,7.13727855682373,-0.699999988079071
"5941","China",710,1984,-0.154878988862038,0,13.8687362670898,7.24136638641357,-0.699999988079071
"5942","China",710,1985,-0.371178179979324,0,13.8833332061768,7.32580757141113,-0.699999988079071
"5943","China",710,1986,-0.303618758916855,0,13.8987245559692,7.37588214874268,-0.699999988079071
"5944","China",710,1987,-0.320694506168365,0,13.914626121521,7.45991468429565,-0.699999988079071
"5945","China",710,1988,-0.285519689321518,0,13.930606842041,7.51207113265991,-0.699999988079071
"5946","China",710,1989,-0.320631355047226,0,13.9458456039429,7.51425457000732,-0.699999988079071
"5947","China",710,1990,-0.145836606621742,0,13.9598760604858,7.53422832489014,-0.699999988079071
"5948","China",710,1991,0.092996746301651,0,13.9725475311279,7.58426475524902,-0.699999988079071
"5949","China",710,1992,0.140074476599693,0,13.9840450286865,7.66481590270996,-0.699999988079071
"5950","China",710,1993,0.0279778055846691,0,13.9946336746216,7.74586820602417,-0.699999988079071
"5951","China",710,1994,0.00185540795791894,0,14.0047073364258,7.83002805709839,-0.699999988079071
"5952","China",710,1995,0.100890874862671,0,14.0145454406738,7.95962524414062,-0.699999988079071
"5953","China",710,1996,0.105627350509167,0,14.0242176055908,7.96970367431641,-0.699999988079071
"5954","China",710,1997,0.219159319996834,0,14.0336322784424,8.01069164276123,-0.699999988079071
"5955","China",710,1998,0.518131613731384,0,14.0432033538818,8.00403118133545,-0.699999988079071
"5956","China",710,1999,0.414359658956528,0,14.0520353317261,8.0589599609375,-0.699999988079071
"5957","China",710,2000,0.460432678461075,0,14.0604619979858,8.13768863677979,-0.699999988079071
"5958","China",710,2001,0.482966840267181,0,14.0605516433716,8.23190784454346,-0.699999988079071
"5959","China",710,2002,0.645298898220062,0,14.0606422424316,8.34212493896484,-0.699999988079071
"5960","China",710,2003,0.611282348632812,0,14.0607318878174,8.47699642181396,-0.699999988079071
"5961","China",710,2004,0.385223120450974,0,14.0608215332031,8.55043411254883,-0.699999988079071
"5962","China",710,2005,0.279585301876068,0,14.0612897872925,8.62604713439941,-0.699999988079071
"5963","China",710,2006,0.44966796040535,0,14.0621681213379,8.70748329162598,-0.699999988079071
"5964","China",710,2007,0.64989185333252,0,14.0633955001831,8.74878120422363,-0.699999988079071
"5965","China",710,2008,0.71031779050827,0,14.0648956298828,8.81532573699951,-0.699999988079071
"5966","China",710,2009,0.64730829000473,0,14.0665979385376,8.90263366699219,-0.699999988079071
"5967","Mongolia",712,1960,0.191745147109032,0,6.85961484909058,6.37331962585449,-0.699999988079071
"5968","Mongolia",712,1961,0.234516993165016,0,6.89162588119507,6.40191698074341,-0.699999988079071
"5969","Mongolia",712,1962,0.259491145610809,0,6.91671514511108,6.43133115768433,-0.699999988079071
"5970","Mongolia",712,1963,0.152561545372009,0,6.93925380706787,6.46146821975708,-0.699999988079071
"5971","Mongolia",712,1964,0.308865368366241,0,6.96790933609009,6.49072360992432,-0.699999988079071
"5972","Mongolia",712,1965,-0.311570316553116,0,6.99485015869141,6.52062129974365,-0.699999988079071
"5973","Mongolia",712,1966,-0.501216053962708,0,7.02108383178711,6.5496506690979,-0.699999988079071
"5974","Mongolia",712,1967,-0.309991478919983,0,7.0475172996521,6.57925128936768,-0.699999988079071
"5975","Mongolia",712,1968,-0.295193582773209,0,7.07496309280396,6.60934925079346,-0.699999988079071
"5976","Mongolia",712,1969,-0.216926857829094,0,7.10249948501587,6.63856792449951,-0.699999988079071
"5977","Mongolia",712,1970,0.396418452262878,0,7.13009834289551,6.66822814941406,-0.699999988079071
"5978","Mongolia",712,1971,0.436606764793396,0,7.1577353477478,6.69826793670654,-0.699999988079071
"5979","Mongolia",712,1972,0.484689176082611,0,7.18614435195923,6.7274317741394,-0.699999988079071
"5980","Mongolia",712,1973,0.545115172863007,0,7.21597480773926,6.75693225860596,-0.699999988079071
"5981","Mongolia",712,1974,0.743616700172424,0,7.24636793136597,6.7867169380188,-0.699999988079071
"5982","Mongolia",712,1975,0.388811379671097,0,7.2772479057312,6.81563997268677,-0.699999988079071
"5983","Mongolia",712,1976,0.424263209104538,0,7.30720233917236,6.84481525421143,-0.699999988079071
"5984","Mongolia",712,1977,0.491722136735916,0,7.33563375473022,6.87523221969604,-0.699999988079071
"5985","Mongolia",712,1978,0.490143328905106,0,7.36201047897339,6.90475082397461,-0.699999988079071
"5986","Mongolia",712,1979,0.536790430545807,0,7.38894605636597,6.93439722061157,-0.699999988079071
"5987","Mongolia",712,1980,0.562195181846619,0,7.4157772064209,6.96413564682007,-0.699999988079071
"5988","Mongolia",712,1981,0.690941333770752,0,7.44073390960693,7.01660966873169,-0.699999988079071
"5989","Mongolia",712,1982,0.456700891256332,0,7.46565532684326,7.06902360916138,-0.699999988079071
"5990","Mongolia",712,1983,0.429430276155472,0,7.48941230773926,7.09837579727173,-0.699999988079071
"5991","Mongolia",712,1984,0.461006790399551,0,7.51370906829834,7.12849617004395,-0.699999988079071
"5992","Mongolia",712,1985,0.426129072904587,0,7.53849506378174,7.15617656707764,-0.699999988079071
"5993","Mongolia",712,1986,0.492009192705154,0,7.5632004737854,7.21817684173584,-0.699999988079071
"5994","Mongolia",712,1987,0.472489178180695,0,7.58781719207764,7.22548151016235,-0.699999988079071
"5995","Mongolia",712,1988,0.480813890695572,0,7.61134767532349,7.24779272079468,-0.699999988079071
"5996","Mongolia",712,1989,0.435889095067978,0,7.63578701019287,7.24636793136597,-0.699999988079071
"5997","Mongolia",712,1990,0.246429949998856,1,7.70391035079956,7.19443702697754,0.200000002980232
"5998","Mongolia",712,1991,0.2178675532341,1,7.72797536849976,7.07411670684814,0.200000002980232
"5999","Mongolia",712,1992,0.591618776321411,1,7.74932241439819,6.95368432998657,0.899999976158142
"6000","Mongolia",712,1993,0.316041827201843,1,7.76937866210938,6.90575313568115,0.899999976158142
"6001","Mongolia",712,1994,0.0965849831700325,1,7.78945446014404,6.91075086593628,0.899999976158142
"6002","Mongolia",712,1995,0.0452013649046421,1,7.76131916046143,6.95272874832153,0.899999976158142
"6003","Mongolia",712,1996,0.0586931556463242,1,7.77527570724487,6.95654535293579,1
"6004","Mongolia",712,1997,0.309583008289337,1,7.74673271179199,6.97914505004883,1
"6005","Mongolia",712,1998,0.0961543917655945,1,7.85554456710815,6.99668169021606,1
"6006","Mongolia",712,1999,0.0202272050082684,1,7.8716926574707,6.98007583618164,1
"6007","Mongolia",712,2000,0.131462693214417,1,7.88720846176147,6.96508026123047,1
"6008","Mongolia",712,2001,0.134333282709122,1,7.88758420944214,6.94985628128052,1
"6009","Mongolia",712,2002,0.133472114801407,1,7.75072240829468,6.93537044525146,1
"6010","Mongolia",712,2003,0.102756761014462,1,7.71116828918457,6.9206714630127,1
"6011","Mongolia",712,2004,-0.102060064673424,1,7.67160797119141,6.96790933609009,1
"6012","Mongolia",712,2005,0.10103440284729,1,7.65659189224243,6.95368432998657,1
"6013","Mongolia",712,2006,0.468470335006714,1,7.64656591415405,6.93828439712524,1
"6014","Mongolia",712,2007,0.391681969165802,1,7.64397144317627,6.92362880706787,1
"6015","Mongolia",712,2008,0.330825388431549,1,7.64409065246582,6.91670846939087,1
"6016","Mongolia",712,2009,0.335274815559387,1,7.64658641815186,6.91625547409058,1
"6017","Taiwan",713,1960,0.113234423100948,0,9.28665351867676,7.21007966995239,-0.800000011920929
"6018","Taiwan",713,1961,0.121559143066406,0,9.31802845001221,7.2427978515625,-0.800000011920929
"6019","Taiwan",713,1962,0.149403899908066,0,9.3494930267334,7.28550672531128,-0.800000011920929
"6020","Taiwan",713,1963,0.199782803654671,0,9.38092708587646,7.3427791595459,-0.800000011920929
"6021","Taiwan",713,1964,0.228488743305206,0,9.4123010635376,7.42595386505127,-0.800000011920929
"6022","Taiwan",713,1965,0.225187554955482,0,9.44375133514404,7.50108194351196,-0.800000011920929
"6023","Taiwan",713,1966,0.132610931992531,0,9.4754695892334,7.5579948425293,-0.800000011920929
"6024","Taiwan",713,1967,0.112516775727272,0,9.50710582733154,7.63530397415161,-0.800000011920929
"6025","Taiwan",713,1968,0.150695666670799,0,9.53885269165039,7.68982887268066,-0.800000011920929
"6026","Taiwan",713,1969,0.204662814736366,0,9.57052898406982,7.75533866882324,-0.800000011920929
"6027","Taiwan",713,1970,0.66883772611618,0,9.59403705596924,7.83873748779297,-0.800000011920929
"6028","Taiwan",713,1971,0.60008704662323,0,9.61553859710693,7.93880224227905,-0.800000011920929
"6029","Taiwan",713,1972,0.650322437286377,0,9.63495445251465,8.04334259033203,-0.800000011920929
"6030","Taiwan",713,1973,0.790550887584686,0,9.65284442901611,8.14554977416992,-0.800000011920929
"6031","Taiwan",713,1974,0.879682838916779,0,9.67111396789551,8.13798046112061,-0.800000011920929
"6032","Taiwan",713,1975,0.589609384536743,0,9.68973731994629,8.16678428649902,-0.699999988079071
"6033","Taiwan",713,1976,0.63166356086731,0,9.71166133880615,8.27333641052246,-0.699999988079071
"6034","Taiwan",713,1977,0.651614189147949,0,9.72996711730957,8.35137462615967,-0.699999988079071
"6035","Taiwan",713,1978,0.889299333095551,0,9.74899482727051,8.45892810821533,-0.699999988079071
"6036","Taiwan",713,1979,1.05852079391479,0,9.76881217956543,8.5167932510376,-0.699999988079071
"6037","Taiwan",713,1980,1.08593499660492,0,9.78729057312012,8.56788635253906,-0.699999988079071
"6038","Taiwan",713,1981,0.832892119884491,0,9.80570888519287,8.61050128936768,-0.699999988079071
"6039","Taiwan",713,1982,0.966948866844177,0,9.82330703735352,8.62873458862305,-0.699999988079071
"6040","Taiwan",713,1983,1.01560544967651,0,9.83809566497803,8.69600868225098,-0.699999988079071
"6041","Taiwan",713,1984,1.00814187526703,0,9.85293102264404,8.78278255462646,-0.699999988079071
"6042","Taiwan",713,1985,1.01991128921509,0,9.8657341003418,8.81907367706299,-0.699999988079071
"6043","Taiwan",713,1986,1.04718196392059,0,9.87591075897217,8.91958713531494,-0.699999988079071
"6044","Taiwan",713,1987,0.967522978782654,0,9.88705348968506,9.05928516387939,-0.100000001490116
"6045","Taiwan",713,1988,0.942548811435699,0,9.89872646331787,9.09358215332031,-0.100000001490116
"6046","Taiwan",713,1989,1.05966901779175,0,9.90887260437012,9.1630392074585,-0.100000001490116
"6047","Taiwan",713,1990,1.07143843173981,0,9.92103290557861,9.20412063598633,-0.100000001490116
"6048","Taiwan",713,1991,0.881548702716827,0,9.93100547790527,9.26643753051758,-0.100000001490116
"6049","Taiwan",713,1992,1.13215148448944,0,9.94044589996338,9.32865619659424,0.699999988079071
"6050","Taiwan",713,1993,1.14937508106232,0,9.94965553283691,9.38672733306885,0.699999988079071
"6051","Taiwan",713,1994,1.16085743904114,0,9.95830726623535,9.44620227813721,0.699999988079071
"6052","Taiwan",713,1995,1.3101282119751,0,9.96669673919678,9.49957084655762,0.699999988079071
"6053","Taiwan",713,1996,1.34314012527466,1,9.97450542449951,9.5505199432373,0.800000011920929
"6054","Taiwan",713,1997,1.2240104675293,1,9.98433017730713,9.60474491119385,0.899999976158142
"6055","Taiwan",713,1998,1.31156361103058,1,9.99296283721924,9.64023780822754,0.899999976158142
"6056","Taiwan",713,1999,1.39768135547638,1,9.99305438995361,9.68520736694336,0.899999976158142
"6057","Taiwan",713,2000,1.39911663532257,1,9.99314498901367,9.73341083526611,0.899999976158142
"6058","Taiwan",713,2001,1.13645732402802,1,9.99323654174805,9.70222759246826,0.899999976158142
"6059","Taiwan",713,2002,1.32017529010773,1,10.0281114578247,9.73240280151367,0.899999976158142
"6060","Taiwan",713,2003,1.15511620044708,1,10.0407018661499,9.76169395446777,0.899999976158142
"6061","Taiwan",713,2004,1.394810795784,1,10.0532932281494,9.81738471984863,1
"6062","Taiwan",713,2005,1.37041068077087,1,10.0606164932251,9.85508441925049,1
"6063","Taiwan",713,2006,1.27137529850006,1,10.0667200088501,9.89842510223389,1
"6064","Taiwan",713,2007,1.30869293212891,1,10.0724363327026,9.95046615600586,1
"6065","Taiwan",713,2008,0.744908452033997,1,10.0779085159302,9.99313735961914,1
"6066","Taiwan",713,2009,0.662953019142151,1,10.0831661224365,10.0328063964844,1
"6067","Korea, North",731,1960,-0.0447917319834232,0,9.26160335540771,7.00760078430176,-0.800000011920929
"6068","Korea, North",731,1961,0.00314717483706772,0,9.29210472106934,7.02464914321899,-0.800000011920929
"6069","Korea, North",731,1962,0.00400835275650024,0,9.31856632232666,7.02286815643311,-0.800000011920929
"6070","Korea, North",731,1963,-0.0809612050652504,0,9.34303379058838,7.07834148406982,-0.800000011920929
"6071","Korea, North",731,1964,-0.0759376659989357,0,9.36879634857178,7.13329601287842,-0.800000011920929
"6072","Korea, North",731,1965,-0.00919637642800808,0,9.3978157043457,7.16626596450806,-0.800000011920929
"6073","Korea, North",731,1966,0.0219495613127947,0,9.43011856079102,7.25488471984863,-0.899999976158142
"6074","Korea, North",731,1967,0.0796484872698784,0,9.46420669555664,7.30182218551636,-0.899999976158142
"6075","Korea, North",731,1968,0.183276906609535,0,9.49897193908691,7.39817428588867,-0.899999976158142
"6076","Korea, North",731,1969,0.388093739748001,0,9.53307628631592,7.51697731018066,-0.899999976158142
"6077","Korea, North",731,1970,0.467609167098999,0,9.56549453735352,7.57763385772705,-0.899999976158142
"6078","Korea, North",731,1971,0.474785655736923,0,9.59607887268066,7.83280754089355,-0.899999976158142
"6079","Korea, North",731,1972,0.392543137073517,0,9.62516117095947,7.84815311431885,-0.899999976158142
"6080","Korea, North",731,1973,0.469762116670609,0,9.65226554870605,7.94590950012207,-0.899999976158142
"6081","Korea, North",731,1974,0.537221074104309,0,9.67696285247803,7.95191144943237,-0.899999976158142
"6082","Korea, North",731,1975,0.290780603885651,0,9.69904327392578,7.95191144943237,-0.899999976158142
"6083","Korea, North",731,1976,0.367856055498123,0,9.71848201751709,7.95191144943237,-0.899999976158142
"6084","Korea, North",731,1977,0.385366648435593,0,9.73554229736328,7.95191144943237,-0.899999976158142
"6085","Korea, North",731,1978,0.435027927160263,0,9.75086116790771,7.95191144943237,-0.899999976158142
"6086","Korea, North",731,1979,0.509806871414185,0,9.7653169631958,7.95191144943237,-0.899999976158142
"6087","Korea, North",731,1980,0.349914848804474,0,9.77945423126221,7.95191144943237,-0.899999976158142
"6088","Korea, North",731,1981,0.417086720466614,0,9.79350566864014,7.95191144943237,-0.899999976158142
"6089","Korea, North",731,1982,0.383070200681686,0,9.80747222900391,7.95191144943237,-0.899999976158142
"6090","Korea, North",731,1983,0.446223229169846,0,9.82140922546387,7.95191144943237,-0.899999976158142
"6091","Korea, North",731,1984,0.805190920829773,0,9.8353157043457,7.95191144943237,-0.899999976158142
"6092","Korea, North",731,1985,0.812223851680756,0,9.84918975830078,7.95191144943237,-0.899999976158142
"6093","Korea, North",731,1986,0.815381526947021,0,9.86308193206787,7.95191144943237,-0.899999976158142
"6094","Korea, North",731,1987,0.84293919801712,0,9.87714385986328,7.95191144943237,-0.899999976158142
"6095","Korea, North",731,1988,0.842221558094025,0,9.89146518707275,7.95191144943237,-0.899999976158142
"6096","Korea, North",731,1989,0.85126394033432,0,9.90623378753662,7.95191144943237,-0.899999976158142
"6097","Korea, North",731,1990,0.938960552215576,0,9.92152404785156,7.95191144943237,-0.899999976158142
"6098","Korea, North",731,1991,0.965800642967224,0,9.93730926513672,7.95191144943237,-0.899999976158142
"6099","Korea, North",731,1992,0.865616917610168,0,9.95351505279541,7.85476922988892,-0.899999976158142
"6100","Korea, North",731,1993,0.844087481498718,0,9.97002410888672,7.84031295776367,-0.899999976158142
"6101","Korea, North",731,1994,0.854565143585205,0,9.98667907714844,7.52294111251831,-1
"6102","Korea, North",731,1995,0.862315714359283,0,10.0032424926758,7.32712316513062,-1
"6103","Korea, North",731,1996,0.889155745506287,0,10.0198030471802,7.13409376144409,-1
"6104","Korea, North",731,1997,0.317333608865738,0,10.0361814498901,7.06987428665161,-1
"6105","Korea, North",731,1998,0.189448669552803,0,10.0583095550537,7.07749795913696,-1
"6106","Korea, North",731,1999,0.198203980922699,0,10.073356628418,7.08924293518066,-1
"6107","Korea, North",731,2000,0.205236941576004,0,10.087474822998,7.0817084312439,-1
"6108","Korea, North",731,2001,0.189018085598946,0,10.0876407623291,7.07072401046753,-1
"6109","Korea, North",731,2002,0.505788028240204,0,10.0878067016602,7.06133413314819,-1
"6110","Korea, North",731,2003,0.547411680221558,0,10.0879735946655,7.05272102355957,-1
"6111","Korea, North",731,2004,-0.778515338897705,0,10.0881395339966,7.0457763671875,-1
"6112","Korea, North",731,2005,-0.820426046848297,0,10.0889263153076,7.03878355026245,-1
"6113","Korea, North",731,2006,-0.426695466041565,0,10.090311050415,7.03262424468994,-1
"6114","Korea, North",731,2007,-0.419059664011002,0,10.0921678543091,7.02731466293335,-1
"6115","Korea, North",731,2008,-0.548724353313446,0,10.0943746566772,7.0499382019043,-1
"6116","Korea, North",731,2009,-0.521023154258728,0,10.0968294143677,7.08053874969482,-1
"6117","Korea, South",732,1960,-0.50911021232605,1,10.1271505355835,7.11151218414307,0.800000011920929
"6118","Korea, South",732,1961,-0.564943253993988,0,10.156849861145,7.12849617004395,-0.699999988079071
"6119","Korea, South",732,1962,-0.421212613582611,0,10.1854286193848,7.12689065933228,-0.699999988079071
"6120","Korea, South",732,1963,-0.431690275669098,0,10.213285446167,7.18235206604004,0.300000011920929
"6121","Korea, South",732,1964,-0.390368103981018,0,10.2394237518311,7.23705911636353,0.300000011920929
"6122","Korea, South",732,1965,-0.364489704370499,0,10.2648611068726,7.26961660385132,0.300000011920929
"6123","Korea, South",732,1966,-0.2216776907444,0,10.2900075912476,7.35819387435913,0.300000011920929
"6124","Korea, South",732,1967,-0.132631883025169,0,10.3133430480957,7.40549564361572,0.300000011920929
"6125","Korea, South",732,1968,-0.00632578274235129,0,10.3365354537964,7.50218629837036,0.300000011920929
"6126","Korea, South",732,1969,0.238248765468597,0,10.359169960022,7.62070512771606,0.300000011920929
"6127","Korea, South",732,1970,0.642715334892273,0,10.3810253143311,7.68109893798828,0.300000011920929
"6128","Korea, South",732,1971,0.71864253282547,0,10.4007415771484,7.75448131561279,0.300000011920929
"6129","Korea, South",732,1972,0.906092286109924,0,10.4194793701172,7.8062891960144,-0.899999976158142
"6130","Korea, South",732,1973,0.914416968822479,0,10.4371700286865,7.94590950012207,-0.800000011920929
"6131","Korea, South",732,1974,0.954461753368378,0,10.4542932510376,8.01135540008545,-0.800000011920929
"6132","Korea, South",732,1975,0.977570056915283,0,10.4711284637451,8.0589599609375,-0.800000011920929
"6133","Korea, South",732,1976,0.979435920715332,0,10.4870986938477,8.15363788604736,-0.800000011920929
"6134","Korea, South",732,1977,1.0978479385376,0,10.5026807785034,8.23615550994873,-0.800000011920929
"6135","Korea, South",732,1978,1.2383633852005,0,10.5178623199463,8.30992317199707,-0.800000011920929
"6136","Korea, South",732,1979,1.40629315376282,0,10.5330295562744,8.36497402191162,-0.800000011920929
"6137","Korea, South",732,1980,1.40055191516876,0,10.5486259460449,8.32215118408203,-0.800000011920929
"6138","Korea, South",732,1981,1.31299889087677,0,10.5642147064209,8.36683559417725,-0.5
"6139","Korea, South",732,1982,1.20965754985809,0,10.5796661376953,8.42441940307617,-0.5
"6140","Korea, South",732,1983,1.20104575157166,0,10.594407081604,8.51859188079834,-0.5
